var_id,tag_name,story_id,psr_idx,psr_style,is_footnote,text,permission
C_000122,story_00_prologue_ch01_rt01,u987,107,01 本文,False,「そうですか・・・それはスゴイですね。若いときから、そんな大きなテーマで議論を・・・」 西郷が感心したように相槌を打つ。,TEXT_ONLY_REPLACE
C_000123,story_00_prologue_ch01_rt01,u987,108,01 本文,False,「そのうち、私は、投資ファンドがその役割を担うのではと考えるようになりました。 でもあの頃の投資ファンドは、まだ黎明期で、どういう活動をしているかについて、実態を語れる人はそんなにいませんでした。 とはいえ、投資ファンドには、興銀出身者が多いので、伝手を辿って、いろんな人の話を聞きました」,TEXT_ONLY_REPLACE
C_000124,story_00_prologue_ch01_rt01,u987,109,01-03 項 見出し,False,ハゲタカ呼ばわりされた投資ファンド,TEXT_ONLY_REPLACE
C_000125,story_00_prologue_ch01_rt01,u987,110,01 本文,False,「そうでしたか・・・こんなことを聞くのはアレですが・・・投資ファンドは、その頃、色眼鏡で見られたこともあったんじゃないですか？」,TEXT_ONLY_REPLACE
C_000126,story_00_prologue_ch01_rt01,u987,111,01 本文,False,「おっしゃるとおりです。 もっとダイレクトに言うと、『ハゲタカ,TEXT_ONLY_REPLACE
C_000127,story_00_prologue_ch01_rt01,u987,111,01 本文,True,　ハゲタカとは、死肉を貪る鳥のこと。そのイメージから、買収を通じて短期的な利益を貪る投資手法を揶揄する用語としてビジネス界に定着している。,TEXT_ONLY_REPLACE
C_000128,story_00_prologue_ch01_rt01,u987,111,01 本文,False,扱い』されていました。 事業会社とのアポをとることさえ大変で・・・これは聞いた話ですが・・・やっとアポがとれて喜び勇んで会社を訪問したら、 『カネの亡者ってのは、どんなツラをしているか見てみたかった。 ここには、あんたらが好きなカネはない。 あんたのツラは見たから、もう帰れ！』 って、言われたそうです。 面会時間は１分だったそうで、それが、 『これまで５分だった最短記録を塗り替えた』 って、落ちまでつけて、話してくれました」,TEXT_ONLY_REPLACE
C_000129,story_00_prologue_ch01_rt01,u987,113,01 本文,False,（・・・ヒドイ・・・そんなヒドイことをする人間が、世の中にいるとは・・・）,TEXT_ONLY_REPLACE
C_000130,story_00_prologue_ch01_rt01,u987,114,01 本文,False,米倉は、こう付け足す。 「その方は、 『当時は、この話をしようとしたら、涙が出てきて、言葉にならなかった』 って、言っていました。 『あれから何年か経って、ようやく気持ちに整理がついた。だからこの話を人に伝えられるようになった』 って・・・」,TEXT_ONLY_REPLACE
C_000131,story_00_prologue_ch01_rt01,u987,115,01 本文,False,（何か危害を加えたわけでもないのに・・・それこそ、今でいうハラスメントじゃないか・・・）,TEXT_ONLY_REPLACE
C_000132,story_00_prologue_ch01_rt01,u987,116,01 本文,False,「その話を 『人に伝えられなかった』 とおっしゃった方の気持ちは、私にもよくわかります。 辛い経験って、自分の気持ちの整理ができるまで、他人には話せません。 生きていると、いくつも辛い経験をするものですが、それをそのまま心の中に閉じ込めておくと、心の奥底にオリが溜まっていきます。 当時、この業界の先輩たちの心の奥底には、たくさんのオリが溜まっていたと思います。 この国で新しいことにチャレンジするということは、そういうことなんです」 と言う米倉の声が低くなる。,TEXT_ONLY_REPLACE
C_000133,story_00_prologue_ch01_rt01,u987,117,01 本文,False,場が、しんみりとなった。,TEXT_ONLY_REPLACE
C_000134,story_00_prologue_ch01_rt01,u987,118,01 本文,False,「でも・・・そんな話を聞かされながらも、投資ファンドの仕事は、金融領域と経営領域が重なるエキサイティングな仕事であると思えてきて、投資ファンドの将来性に目がいくようになりました。 実際に、創業して、活動し始めた投資ファンドをみていると・・・あの頃は、まだ小さい案件を扱うことのほうが多くて、目立ちませんでしたが・・・投資ファンドが、メインバンクに代わって、企業を支援して発展させている姿を確認できましたから・・・」,TEXT_ONLY_REPLACE
C_000135,story_00_prologue_ch01_rt01,u987,119,01 本文,False,場に、明るさが戻ってきた。,TEXT_ONLY_REPLACE
C_000136,story_00_prologue_ch01_rt01,u987,120,01-03 項 見出し,False,野良犬になる,TEXT_ONLY_REPLACE
C_000137,story_00_prologue_ch01_rt01,u987,121,01 本文,False,米倉の話は続く。,TEXT_ONLY_REPLACE
C_000138,story_00_prologue_ch01_rt01,u987,122,01 本文,False,「銀行を辞めたとき、 『これからは自分も変わろう』 と思いました。 実は、一足先に辞めた先輩から、 『銀行を辞めたら、これからは野良犬になると思いなさい』 というアドバイスを受けたんです。 『食べなきゃ、飢え死にする。組織を出たら、もはや誰も食べ物を分けてくれない。 自分の目と耳と鼻だけが頼り。野良犬のように嗅ぎまわりなさい。 その努力を怠ったらすぐに淘汰される』 って。 その意味は、コンサルティング会社に入ってすぐにわかりました。 コンサルティング会社は、銀行とは全く異なる世界でした」,TEXT_ONLY_REPLACE
C_000139,story_00_prologue_ch01_rt01,u987,123,01 本文,False,（近年、コンサルティング会社は、就職先として若者に人気が高いと聞く。 新卒の間では、『トリコン,TEXT_ONLY_REPLACE
C_000140,story_00_prologue_ch01_rt01,u987,123,01 本文,True,　トリコンとは、「とりあえずコンサル」に就職先すること。,TEXT_ONLY_REPLACE
C_000141,story_00_prologue_ch01_rt01,u987,123,01 本文,False,』という言葉があるようだが、コンサルティング会社って、実は大変なのだろうか・・・） と思いながら、西郷は、真剣な表情で、米倉の話を聞いている。,TEXT_ONLY_REPLACE
C_000142,story_00_prologue_ch01_rt01,u987,125,01 本文,False,「銀行は人材育成の環境が整っていたので、何の疑問もなく、自分のキャリア形成を、会社に任せていました。 でもコンサルティング会社では、受け身だと、都合の良いように使われるだけで、必ずしも自分が望むキャリア形成はできません。 好況のときでも不況のときでも、『困ったときのコンサル頼み』で、いろんな種類の仕事が、コンサルティング会社に持ち込まれます。ですから経営について、多様な経験を積むことができます。 そういった観点から、キャリア形成できる環境はあるのですが、問題は、どのプロジェクトにアサイン,TEXT_ONLY_REPLACE
C_000143,story_00_prologue_ch01_rt01,u987,125,01 本文,True,　アサインとは、配属のこと。,TEXT_ONLY_REPLACE
C_000144,story_00_prologue_ch01_rt01,u987,125,01 本文,False,されるかです。 転職直後は、右も左もわからず、指示されたプロジェクトに入って、がむしゃらに頑張りました。 最初は大変でしたが、一定量の仕事をこなすと、効率性があがっていきます。そうすると、今度は便利使いされて、同じようなテーマの仕事にばかりアサインされるのです。 『そのほうが能力を認められて早く上に上がれる。この世界は、パートナーにならないと、一人前扱いされない』 と、周りには言われました。 でも、コンサルティング会社で一人前のパートナーになることが、私の目的ではありませんでした。 私には、『投資ファンドで役にたつスキルと経験を身につける』 という、明確な目的がありました。 ですから自分のスキルを高め、経験を広げられるのは、どういったプロジェクトなのかを野良犬のように嗅ぎ分けていました。そして、そういったプロジェクトを持ってくるパートナーを見つけて、社内営業しました」,TEXT_ONLY_REPLACE
C_000145,story_00_prologue_ch01_rt01,u987,127,01 本文,False,（・・・スゴい・・・人生に向き合う姿勢が違い過ぎる・・・怖いくらいだ・・・）,TEXT_ONLY_REPLACE
C_000146,story_00_prologue_ch01_rt01,u987,128,01 本文,False,「その頃の投資ファンドは、採用者数も少なくて、まだ何者でもない私など、入れてもらえません。 まずはスキルを身につけなきゃいけなかったんです。 生きていくためです」,TEXT_ONLY_REPLACE
C_000147,story_00_prologue_ch01_rt01,u987,129,01 本文,False,聞く話全てが、西郷の周りとは別世界だ。 終身雇用の色が濃い会社では、自分の会社が再編の対象となったときに、初めて、自分の仕事観をみつめ直し、将来のことを考える。 若者は、先の人生が長いから、自信と覚悟があれば、米倉のように自分に実力をつけてキャリアアップに突き進めるだろう。 他方、自分たち世代は、数年後に定年を控えている。与えられた仕事をやっているうちに、数年なんて、あっという間に過ぎる。世の中は、リスキリングばやりだが、自分は部長以外に何ができるだろうか。 『それで良いのか？』 と問われても、もはや冒険する年でもない。,TEXT_ONLY_REPLACE
C_000148,story_00_prologue_ch01_rt01,u987,130,01 本文,False,そんな自分たち世代のことを思いながら、西郷は、 「今の投資ファンドの仕事は、いかがですか？」 と米倉に訊ねてみる。,TEXT_ONLY_REPLACE
C_000149,story_00_prologue_ch01_rt01,u987,131,01 本文,False,「やりがいがあります。 資本の裏付けがあると、投資先がしっかりと動いてくれます。 コンサルティング会社にいたときは、どんなに良い提案をしても、それが社内抗争の具に使われて、提案が宙ぶらりんになることがありました。 でも投資ファンドが株主として提案すると、会社は真剣に取り組んでくれるのです」,TEXT_ONLY_REPLACE
